URL,ID,Date,Author,Comment
,22,"Feb 29, 2016",Tim709,"Looks like the 2016 General Presidential Election will be a real dog and pony show.  Can you guess who the dog is?????( Arf, Arf, Arf, Arf, Arf)"
,23,"Feb 29, 2016",betterthanlife,@Tim709 The Democrats are giving us a Dog and Donkey show. 
,24,"Feb 29, 2016",betterthanlife,"If Sanders is unwilling to ask her about her espionage, he doesn't deserve to win anything. "
,25,"Feb 29, 2016",parkhaven3,@betterthanlife The DNC wouldn't let him run under the dim ticket if he didn't agree to not ask about her crimes. 
,26,"Feb 29, 2016",betterthanlife,"@parkhaven3 @betterthanlife Then he doesn't deserve the nomination. Even by default, when she gets indicted. 

If he can't stand up to the DNC, how will he stand up to Assad, ISIS, or, especially, Putin?"
,27,"Feb 29, 2016",parkhaven3,"@betterthanlife @parkhaven3 Did you really think he deserved it otherwise? The guy is a self-admitted Stalinist style, old-timey, soviet communist. An anachronism in modern times. "
,28,"Feb 29, 2016",betterthanlife,"@parkhaven3 @betterthanlife No, but for some reason many Democrats do. "
,29,"Feb 29, 2016",parkhaven3,"@betterthanlife @parkhaven3 When it comes to the left, those who can't be indoctrinated get conditioned. Those who can't be conditioned compete for Darwin Awards like Trayvon, Brown and Gray. "
,30,"Feb 29, 2016",Rx7,"True that..and he will probably shrink the military. .
At least wants to save.my social security. .oh wait that's been spent on welfare frauds..dag!"
,31,"Feb 29, 2016",Tim709,"Should the United States fall, let it do so at the hands of the Democrats with a Democrat in Charge.  Hillary Rotten Clinton for Blah, Blah, Blah, Blah, Blah, Blah.  I just ……can’t ………say it.  Sorry…..

Whew!!  Just the thought of what a nasty taste I almost had in my mouth…Whew!!!!!!"
,32,"Feb 29, 2016",betterthanlife,"@Tim709
'“The America of my time line is a laboratory example of what can happen to democracies, what has eventually happened to all perfect democracies throughout all histories. A perfect democracy, a ‘warm body’ democracy in which every adult may vote and all votes count equally, has no internal feedback for self-correction. It depends solely on the wisdom and self-restraint of citizens… which is opposed by the folly and lack of self-restraint of other citizens. What is supposed to happen in a democracy is that each sovereign citizen will always vote in the public interest for the safety and welfare of all. But what does happen is that he votes his own self-interest as he sees it… which for the majority translates as ‘Bread and Circuses.’

‘Bread and Circuses’ is the cancer of democracy, the fatal disease for which there is no cure. Democracy often works beautifully at first. But once a state extends the franchise to every warm body, be he producer or parasite, that day marks the beginning of the end of the state. For when the plebs discover that they can vote themselves bread and circuses without limit and that the productive members of the body politic cannot stop them, they will do so, until the state bleeds to death, or in its weakened condition the state succumbs to an invader—the barbarians enter Rome.”' - Robert Heinlein"
,33,"Feb 29, 2016",LasPalmas,"The form of government in the USA is a republic, not a democracy. We elect officials that make law. In a full democracy, people vote for everything and majority wins. ""A republic for which it stands."" Trump '16!"
,34,"Feb 29, 2016",Tim709,As reported  “Stupid voters!!! Ya make me look bad!!!”
,35,"Feb 29, 2016",Tim709,A psychiatrist once said “ it’s not good when someone gets caught up in another persons delusions.”  Has anyone broke this news to Hillary Rotten Clinton and the rest of her loony left followers?????????
,36,"Feb 29, 2016",Tim709,"Is Mitt Romney pulling a Harry Reid???????  Maybe Romney isn’t such a nice guy after all!!  Just another Party Man. 



So called Democrats + So called Republicans + So called Independents + Willing Media Lapdog Accomplices = One Party System"
,37,"Feb 29, 2016",Tim709,"The Republican Senate, led by Mitch Mcconnell, has finally found a spine and decided to stand up to Obama and the Democrats over the appointment of a Supreme Court Justice.  I just hope the spine is made of bone and not sand."
,38,"Feb 29, 2016",Tim709,"We’ve got to say to the gun lobbies “ I’m going to take all privately owned……..You have a constitutional right to bare arms, and to the American People, I’m going to take your……..You have a constitutional right to life, liberty ,and happiness”.---Hillary Rotten Clinton"
,39,"Feb 29, 2016",Tim709,"Hillary Rotten Clinton’s middle name is ROTTEN because everything she touched has rotted, examples include White Water, Bill, Libya, Bill, Benghazi, Bill,  State Department, Bill, the reset button, Bill, etc, Bill, etc, Bill, etc, Bill, etc, Bill.  Ya get my point!"
,40,"Feb 29, 2016",Tim709,"The criminally insane will vote for Hillary Rotten Clinton because, well, they’re psychopaths."
,41,"Feb 29, 2016",Tim709,"Gullible people will vote for Hillary Rotten Clinton, because well, they’re gullible."
,42,"Feb 29, 2016",Tim709,"What?!?!  Only 88 documents out of the last 1,589 pages were classified as confidential,  I feel so much better.  H…fire, she ought to be president if that’s all there is to it.  Never mind the other 1,730 plus with at least 22 so highly classified they cain’t be released to anyone.

Yeah, she ought at be president alright with the mess she’s made using that email server.  She’d fit right in there with the last two or three winners we all have had."
,43,"Feb 29, 2016",Tim709,"So what! Hillary won South Carolina, big deal.  The mainstream media has been telling us for months that “Hillary Clinton and the Democrats own the African American vote.”  Look at the demographics of that state and it’s not to difficult to see why.  It’s not like it’s racist for all people of one race to vote for a candidate in order to advance one race over another, any more than it’s sexist for all persons of one gender to vote for a candidate based on gender to advance one gender over another.  No, nothing like that at all.??????????????????????? Na, wink, wink, nod, nod, Arf! Arf!  "
,44,"Feb 29, 2016",Tim709,"Yeah, you need Hilary Rotten Clinton for president just like you need a 16 penny inch nail driven into your forehead with a 12 pound sledge hammer!!!!  And don’t worry, we wont feel a ting!!!!"
,45,"Feb 29, 2016",Tim709,"Communism = government owns everything, government controls everything. 
Socialism = people own things, government  controls everything.
Capitalism = people own things, people control things.

“It is sad that in this day and age, to many people are satisfied with the former rather than the latter” "
,46,"Feb 29, 2016",betterthanlife,"@Tim709 Communism = Nobody owns or controls anything. 
Socialism The government controls everything. (Note that to get to Communism the Government, and especially those in the Government, have to give up control, like that will happen.) 

Your Capitalism is correct. "
,47,"Feb 29, 2016",madhatter4.0,"Sanders supporters will be working hard till super Tuesday.  They will put their hard work into  ""liking"" and 'sharing"" things on Facebook about how great Bernie is.  Now that their hard work is done let the revolution begin."
,48,"Feb 29, 2016",backtochicago,"Blacks are so stupid for voting for Democrats.  Democrats are the ones who wanted to keep them slaves, Republicans freed them. "
,49,"Feb 29, 2016",madhatter4.0,@backtochicago The K....K..............K supports Trump and the GOP.  Fox even has it as their top page.
,50,"Feb 29, 2016",betterthanlife,"@madhatter4.0 @backtochicago Because they are against both Espionage and Socialism. 

That doesn't mean they are not Democrats, just that the Democrats haven't offered a viable candidate. "
,51,"Feb 29, 2016",injun,"Berniegate finally caught up to the old frail socialist, got caught 3 times for cheating so far.  He was only a regional candidate anyway."
,52,"Feb 29, 2016",banditVa,Bernie shipping 10 of 11 super tuesday states. Big mistake. 
,53,"Feb 29, 2016",Chrisa2016,"It's sad how Fox News has shown their bias slant against trump. The way they are highlighting every last slimy move these other political cronies are making to try to discredit instead of simply standing on their leadership. Cruz and Rubio are more focused on trump than their own message.
I've lost respect for fox and I can't believe I find myself checking cnn more for the first time in years."
,54,"Feb 29, 2016",puhleeze,@Chrisa2016  Are you saying you now believe that CNN's coverage in total has somehow mystically and magically become more honest that that of FOX???
,55,"Feb 29, 2016",mesamax,@puhleeze @Chrisa2016  He is saying that Fox is biased against Trump.   
,56,"Feb 29, 2016",BlondieSpecialK,"@Chrisa2016 Fox is part of the news media who created this monster.  Coverage every day, more than any other candidate.  "
,57,"Feb 29, 2016",backtochicago,"@Chrisa2016 Agreed, Fox is really going into the toilet."
,58,"Feb 29, 2016",HistoryRepeatsItself,"If Bill Clinton chose other women over Hillary...
shouldn't we choose someone else? "
,59,"Feb 29, 2016",puhleeze,@HistoryRepeatsItself  GOOD POINT!!!
,60,"Feb 29, 2016",fanofall2015,Most Americans are literally scared of a Trump presidency. Can you blame them?
,61,"Feb 29, 2016",puhleeze,@fanofall2015  They're FAR MORE SCARED of another 8 years of Oblahblah's policies that a Billary presidency would represent.
,62,"Feb 29, 2016",narred,@puhleeze @fanofall2015 Another 8 years of Obama policies would be great for America.
,63,"Feb 29, 2016",MorleyDotes,@narred @puhleeze @fanofall2015 hahaha only if you want it totally destroyed
,64,"Feb 29, 2016",paducah,"he should have brushed up on his speech and had a southern drawll like Hillary did in fooling all the predominate voters.  ""Youall"" !  yaull  lawyl  grits,etc  "
,65,"Feb 29, 2016",selfemployed_ct,Hillary wanted assurances that she'd have no competition and that she'd win in a landslide... enter Bernie and Webb...
,66,"Feb 29, 2016",parkhaven3,"@selfemployed_ct No matter. If the FBI finds she committed criminal offenses and whether they recommend charges be filed or not, her bizarre fantasy to get back into the oval office will come to an end. Why? Because she will no longer be eligible to hold a TS clearance which is necessary to hold the office. "
,67,"Feb 29, 2016",fanofall2015,"@parkhaven3 @selfemployed_ct

nice conspiracy you are webbing yourself."
,68,"Feb 29, 2016",parkhaven3,@fanofall2015 @parkhaven3 @selfemployed_ct Res ipsa loquitur. 
,69,"Feb 29, 2016",Dickdickson,Bernie never had a chance. Democrat biggies and super delegates fixed this for Hillary from the start. Explains why Bernie accomplished nothing in 44 years on the public payroll. He doesn't know how to manipulate things in the background. Such a rube!
,70,"Feb 29, 2016",JimmyChonga,"I fear the worse, those that seem likely to win the presidency are already crooked.  What happens to them if either of them wins the power of the presidency???? It makes me break a cold sweat."
,71,"Feb 29, 2016",houstonwriter,"What a hilarious message from Hillary to black voters. ""Haven't you had just about enough of white, obese, rich people being in power?"""
,72,"Feb 29, 2016",Dickdickson,Apparently not. They're begging for more.
,73,"Feb 29, 2016",YuriIvanovich,The two old hippies are not in touch with the needs and wants of Moden Millennials. We need someone younger on the Democrat side.
,74,"Feb 29, 2016",parkhaven3,@YuriIvanovich That is more than a decade away. The up and coming dim leadership was wiped out by the 14 elections. 
,75,"Feb 29, 2016",PunisherXXX,"@YuriIvanovich
Someone younger. More intelligent. More integrity. 
Heck, just vote GOP. "
,76,"Feb 29, 2016",JimmyChonga,@YuriIvanovich  It's not going to happen as communism is (thank God) itself a dying ideology.
,77,"Feb 29, 2016",narred,@YuriIvanovich Then how come most millennials support Sanders & Clinton?
,78,"Feb 29, 2016",parkhaven3,@narred @YuriIvanovich They don't. A vocal minority of them support Sanders and won't be voting for the horror of Babylon after they figure out they have been betrayed by the DNC. Millennial women in particular are on record saying they don't feel they have anything in common with the old hag or her state policies. 
,79,"Feb 29, 2016",JimmyChonga,"It's really a shame that you millenials just don't see what your interest in Socialism/Communism involves.  Behind the Iron Curtain of Russia, everyone would go in to vote, but there would only be 1 name on the ballot.  Guess what?  Even though Bernie is winning the popular vote, there is only 1 name on the ballot: Hillary Clinton.  You can either vote for her and cast your lot with socialism/communism, or you can start a rebellion now and decide either NOT to vote, or vote for her opposition. Those are your only FREE choices."
,80,"Feb 29, 2016",parkhaven3,"@JimmyChonga The dim primaries are obviously rigged just like the GOP establishment is trying to rig theirs. Fortunately, Trump is the real deal, much like Reagan who had to put up with the same crap. "
,81,"Feb 29, 2016",JimmyChonga,"@parkhaven3 @JimmyChonga  I hope you're right.  I fear the outcome, if you are not."
,82,"Feb 29, 2016",parkhaven3,"@JimmyChonga @parkhaven3 ""There is nothing to fear but fear itself.""The communists are on their last legs. Take a look at the dim voter turnout if you don't believe me. Half the votes cast for the horror of Babylon yesterday was by blacks. Blacks only represent about 13% of the population. In other words half of the non-minority voters didn't even show up. Beyond that, it really is unlikely that she is even going to make it to the gate. "
,83,"Feb 29, 2016",vetteacher,"History is full of Liberal wins. True. ""I'll give you free stuff"" sometimes wins over what is good for the county, the economy, and people who want to work for what they earn."
,84,"Feb 29, 2016",puhleeze,"@vetteacher  ...and there are faaaaar more ""free stuff"" seekers in this country now than there have ever been. "
,85,"Feb 29, 2016",narred,"@puhleeze @vetteacher You do realize that Walmart is the biggest taker in this country, right? "
,86,"Feb 29, 2016",fanofall2015,"@vetteacher

you must watch a lot of fox news....it shows."
,87,"Feb 29, 2016",puhleeze,"@fanofall2015 @vetteacher  You must be a ""mediamatters"", ""moveon"", ""huffypost"", ""BLM"", ""Occupy Wall Street"", ""MSNBC"" disciple. It shows..."
,88,"Feb 29, 2016",fanofall2015,"@puhleeze @fanofall2015 @vetteacher

You don't have to copy me on everything..."
,89,"Feb 29, 2016",puhleeze,@fanofall2015 @puhleeze @vetteacher  I see you chose not to DENY the accuracy of my observation.
,90,"Feb 29, 2016",narred,"@vetteacher Who is saying ""I'll give you free stuff?"""
,91,"Feb 29, 2016",PunisherXXX,"A criminal or a socialist? 
Dems have a tough choice. "
,92,"Feb 29, 2016",parkhaven3,"@PunisherXXX Socialists are criminals. Marx himself couldn't distinguish between socialism and communism. Beyond that, the communist party has been declared a criminal organization in different parts of the world at different times no different than the German SS. "
,93,"Feb 29, 2016",PostNoMore,"I don't see anyone getting excited to vote for Hillary.....like they did for Obama.....


I haven't even seen a single Hillary bumper sticker...."
,94,"Feb 29, 2016",jr123,"@PostNoMore I saw one - it said ""Bill chose someone other than Hillary - you should too"""
,95,"Feb 29, 2016",puhleeze,@jr123 @PostNoMore  LOL!!!
,96,"Feb 29, 2016",fanofall2015,"@PostNoMore

As poor of a job as you do at predicting the future you should realize how narrow of a view of the world you have."
,97,"Feb 29, 2016",puhleeze,@fanofall2015 @PostNoMore  Look who's talking!!!
,98,"Feb 29, 2016",fanofall2015,"@puhleeze @fanofall2015 @PostNoMore

zing!"
,99,"Feb 29, 2016",vetteacher,Kids don't know what socialism is and like Burnie. Welfare recipients want 8 more years of free stuff and want Obama in a pant suit. (Without the black appeal.)
,100,"Feb 29, 2016",GOTRUMPFORAMERICA,Liberals are so inept...
,101,"Feb 29, 2016",parkhaven3,"@GOTRUMPFORAMERICA And, traitorous. "
,102,"Feb 29, 2016",fanofall2015,"@GOTRUMPFORAMERICA

History is full of liberal wins...seems you are wrong."
,103,"Feb 29, 2016",GOTRUMPFORAMERICA,Keep dreaming...
,104,"Feb 29, 2016",Obamaismental,"@fanofall2015 @GOTRUMPFORAMERICA gay marriage , and what else ????"
,105,"Feb 29, 2016",fanofall2015,"@Obamaismental @fanofall2015 @GOTRUMPFORAMERICA

end of slavery
women voting
women rights
minority rights
end of segregation


were you home schooled?"
,106,"Feb 29, 2016",Obamaismental,@fanofall2015 @Obamaismental @GOTRUMPFORAMERICA that was the old democratic party numbnuts not Liberals 
,107,"Feb 29, 2016",fanofall2015,"@Obamaismental @fanofall2015 @GOTRUMPFORAMERICA

Look up the word...you are not bright."
,108,"Feb 29, 2016",Bierce,@fanofall2015 @Obamaismental @GOTRUMPFORAMERICA End of slavery was a Republican triumph over copperhead Democrats. The 19th amendment was introduced by a Republican and adopted by a Republican Congress. Who was home schooled?
,109,"Feb 29, 2016",PostNoMore,"""Historic low turnout"" for the DNC primaries........kind of reminds me of the 2014 elections?"
,110,"Feb 29, 2016",fanofall2015,"@PostNoMore

How many are voting as ""GOPers"" this time?

We want the GOP to nominate Trump too...LOL"
,111,"Feb 29, 2016",PostNoMore,"@fanofall2015 @PostNoMore

""Historic high turnout"" for the Republicans.....

The Democratic Party is DEAD."
,112,"Feb 29, 2016",fanofall2015,"@PostNoMore @fanofall2015

Thanks for not reading my post...be sure to vote for Trump."
,113,"Feb 29, 2016",Obamaismental,@fanofall2015 read it and it is irrelevant 
,114,"Feb 29, 2016",fanofall2015,"@Obamaismental @fanofall2015

Thanks again...."
,115,"Feb 29, 2016",Obamaismental,@fanofall2015 @Obamaismental :)
,116,"Feb 29, 2016",conservenyer,Who needs Totalitarianism when such a large portion of the public is stupid enough to vote willingly for a Dictator??
,117,"Feb 29, 2016",jr123,"@conservenyer Sounds harsh, but is a good point. Dems support democracy- a tyranny of the majority- while conservaties support the Liberty of the individual and local control of government"
,118,"Feb 29, 2016",vetteacher,"Benghazi, email, failure, and bald face lies. Dems must be so proud of Hillary."
,119,"Feb 29, 2016",puhleeze,@vetteacher  They are. Obviously...
,120,"Feb 29, 2016",fanofall2015,It looks like everyone is doing what they can to make sure Hillary will win this November.
,121,"Feb 29, 2016",Lance8762,"@fanofall2015 
Who's ""everyone"", your brightness.
You spent the best years of your life in the fourth grade, right? "
,122,"Feb 29, 2016",parkhaven3,@fanofall2015 I see that you have switched from drinking the Kool-Aid to mainlining it. The woman is unelectable and will probably not even make it to the gate. 
,123,"Feb 29, 2016",acarl007,"Bernie Yielded to Billary
When he said, he did not want to hear about damm emails"
,124,"Feb 29, 2016",Fitzwhell,"@acarl007  He should have jump all over her about that, but hey, you can bet Trump won't back off, can't wait until they debate"
,125,"Feb 29, 2016",MGreen221,"If Hillary doesn't slow the black violence and shootings, her base will be in Jail or dead."
,126,"Feb 29, 2016",puhleeze,"@MGreen221  ...she might be as well...but, for reasons particular only to HER."
,127,"Feb 29, 2016",mrc111,"Hillary is going to sweep this in the biggest landslide in American history, the writing is on the wall."
,128,"Feb 29, 2016",GunnersMate2,@mrc111 And America will suffer !!
,129,"Feb 29, 2016",PostNoMore,"@mrc111

The prison wall??"
,130,"Feb 29, 2016",Obamaismental,"@mrc111 what are you smokin,  she is running the table with votes from blacks, hookers and the 65 plus crowd , and a low turn out, she needs more then that to win a general "
,131,"Feb 29, 2016",GunnersMate2,@Obamaismental @mrc111 Thats a good point .
,132,"Feb 29, 2016",BikernAz12,"@GunnersMate2 @Obamaismental @mrc111 Hmm..........I expected someone of your advanced age to say ""65 year old black hookers""."
,133,"Feb 29, 2016",jr123,@Obamaismental @mrc111 True - that scares the Dem establishment - turnout down by a third since last primaries 
,134,"Feb 29, 2016",mrc111,"I would love to see a side by side comparison of education and income levels between Trump supporters and Hillary supporters. Have you ever seen the people at those Trump rallies? There's like 6 teeth for every 10 people, where the heck do they come from?"
,135,"Feb 29, 2016",jr123,"@mrc111 What have you got against poor people?
Pompous much?"
,136,"Feb 29, 2016",GunnersMate2,"@mrc111 That's real scientific , Skippy "
,137,"Feb 29, 2016",jr123,@GunnersMate2 @mrc111 It never responds- probably some mindless media matters bot
,138,"Feb 29, 2016",Lance8762,"@mrc111 
QUICK!, Can ya count the number of fingers you're holding up?"
,139,"Feb 29, 2016",ownuptoit,@mrc111  have you seen all the black faces at hillerys
,140,"Feb 29, 2016",PostNoMore,"@mrc111

Hillary's base comes from places like Detroit, Chicago, and Camden........education meccas for the liberals!"
,141,"Feb 29, 2016",fanofall2015,"New poll: 65% of Americans scare of a Trump presidency...LOL

The GOP is making this really easy for Hilary."
,142,"Feb 29, 2016",fanofall2015,Hillary's win margin in SC was larger than any GOP's candidates total share...LOL
,143,"Feb 29, 2016",puhleeze,"@fanofall2015  ...due to an overwhelming B-L-A-C-K vote. So, the outcome was a forgone conclusion. And you have to remember, there were HOW MANY GOP candidates amongst whom the GOP vote count was spread?"
,144,"Feb 29, 2016",jr123,@fanofall2015 So?
,145,"Feb 29, 2016",MorleyDotes,"@fanofall2015 haha look at actual VOTER TURN OUT, VERY low for democrats, historic high for republicans"
,146,"Feb 29, 2016",fanofall2015,"@MorleyDotes @fanofall2015

I hear many Dems changed parties to ""help"" the GOP out...LOL"
,147,"Feb 29, 2016",ownuptoit,@fanofall2015 @MorleyDotes  just like I am going to do and vote for bernnie
,148,"Feb 29, 2016",puhleeze,"Billary has the ""SUPER DELEGATE"" vote sewed up. The Democrat ""presidential race"" was over before it started. The FIX has been in from the get-go. The whole Democrat nominating process is just a dog and pony show for appearances' sake.
Sanders is wasting everybody's time...unless Billary is indicted. And even THEN the Democrat establishment will see to it he's STILL toast. "
,149,"Feb 29, 2016",fanofall2015,"@puhleeze

She has the majority of the the regular delegate count too.

you need to work on your conspiracy theory a bit more."
,150,"Feb 29, 2016",puhleeze,"@fanofall2015 @puhleeze  The ""regular delegate"" count is secondary in importance..."
,151,"Feb 29, 2016",jr123,@puhleeze Debbie Wasserman Schults is responsible for this. Martin Omalley openly complained about it saying the Democrat party is not very democratic
,152,"Feb 29, 2016",mrc111,Anyone who will keep us going on the same path that President Obama has us on is the person to vote for. Only a fool would do otherwise.
,153,"Feb 29, 2016",hotdogsdownhallways,@mrc111 More debt? More blacks on foodstamps? Less job growth? Anyone that supports this is lost.
,154,"Feb 29, 2016",GunnersMate2,"@mrc111 "" A fool and his money is soon parted """
,155,"Feb 29, 2016",mrc111,@gunnersmate2 .......that's the harsh lesson we learned while GW used the constitution as toilet paper for 8 years. We aren't going to let it happen again.
,156,"Feb 29, 2016",Lance8762,"@mrc111 
Grow up....and research the facts."
,157,"Feb 29, 2016",GunnersMate2,"@mrc111 Wrong , Skippy"
,158,"Feb 29, 2016",GunnersMate2,"Just think 61% feel the government is going in the wrong direction , yet they will stand behind someone like Billary and continue down the same path , makes no sense ."
,159,"Feb 29, 2016",BikernAz12,@GunnersMate2 It's unfortunate that Americans are forced to choose between the lesser of two evils..........been that way for years.
,160,"Feb 29, 2016",mrc111,"One of best things about Clinton being president is that her closest advisor is considered one of the greatest American presidents in modern history. It's a win win situation for the American people. Aside from those who don't like money, safety and world respect, they are on their own."
,161,"Feb 29, 2016",jr123,@mrc111 She needs a man to help her?
,162,"Feb 29, 2016",parkhaven3,@mrc111 Recite that dim propaganda. Alinsky's rules. Bill was a disaster his first two years and only got recognition as a consequence of Reagan's peace dividend and a GOP congress. LOL!
,163,"Feb 29, 2016",howard123,"@mrc111 FOR THE PAST 7 YEARS ... OBAMA HAS BEEN
REDISTRIBUTING (STEALING & GIVING AWAY)
the hard earned money of working Americans ...
to regimes who hate America ... free loading 
Americans, who gorge themselves at the public
trough ... failed enviromental projects ... and
failed social engineering atrocities ... like 
obamacare ... and, all while he spit in the eye
of congress ... spit on our constitution ... and
treated our soldiers and veterans like second
class citizens. So far, obama has wasted over
8 Trillion dollars ( more money that ALL the presidents
who came before him ... COMBINED) ... while at the
same time ... obama has increased our national 
debt to over 19 TRILLION DOLLARS !!!"
,164,"Feb 29, 2016",GunnersMate2,@howard123 @mrc111 And we will have more of the same with Billary !!
,165,"Feb 29, 2016",mrc111,"@howard123
You need to stop believing everything the machine tells you to believe and think for yourself."
,166,"Feb 29, 2016",GunnersMate2,"@mrc111 Thats just it , I do think for myself ,unlike the Liberal Sheep"
,167,"Feb 29, 2016",MorleyDotes,@mrc111 Reagan is going to be an adviser? 
,168,"Feb 29, 2016",howard123,"THE FIX IS IN ... AGAIN !!!
The so called democratic primary debate was a JOKE !!! It wasn’t a debate at all ... It was an obviously scripted, choreographed presentation, to promote hillary. What a Sham !!! The only way the corrupt lying liberals can ever win, is by cheating and stacking the deck."
,169,"Feb 29, 2016",hotdogsdownhallways,@howard123 Just like in the New Hampshire Town hall when the gentleman stood up to ask his so called question and he slipped and said I can see why they're asking you this question. Nothing but a set up and a joke.
,170,"Feb 29, 2016",parkhaven3,@howard123 I think it is being co-sponsored by the rino establishment dinosaurs. 
,171,"Feb 29, 2016",mrc111,I truly believe this is the official end of the GOP as a serious alternative to the DNC. They will have 8 years to regroup and try to gain Americas trust again.
,172,"Feb 29, 2016",jr123,"@mrc111 31 republican governors - control 30 of state legislatures majorities in US house and Senate.
You are ill informed"
,173,"Feb 29, 2016",parkhaven3,The dims let the independent Sanders run on their ticket so long as he doesn't ask about any of the horror of Babylon's crimes. LOL!
,174,"Feb 29, 2016",jr123,If it weren't for her husband we would have never heard of her.
,175,"Feb 29, 2016",BikernAz12,@jr123 Trump supporters are big fans.......of Melania. It's all about the eye candy.
,176,"Feb 29, 2016",mrc111,"So let's look at everything as it stands today. Trump can't get close to Sanders, and Clinton is a million miles ahead of Sanders. I wonder who's going to win?"
,177,"Feb 29, 2016",GunnersMate2,@mrc111 Looks like at this point in time Billary 
,178,"Feb 29, 2016",geturheadchk,"Come 2017, the Democrats will be kicked out of the WH as well the Congress."
,179,"Feb 29, 2016",jr123,"Bill chose someone other than Hillary.
You should too."
,180,"Feb 29, 2016",GunnersMate2,@jr123 I'd vote for anyone other than Billary 
,181,"Feb 29, 2016",Joohnn,"The DNC has been preparing Biden for a run if Hillary is indicted. Biden would be a stronger candidate, but all signs are that Trump will be elected."
,182,"Feb 29, 2016",GunnersMate2,@Joohnn With O'Bummers Attorney General she won't be indicted  
,183,"Feb 29, 2016",coronajoe37,DUMBASSACRATS elected   our   First   Communist   President   in   2008   and   again   in  2012....   So   now   they   run   TWO   Communists   for   President   in   2016....... 
,184,"Feb 29, 2016",GunnersMate2,"@coronajoe37 The sad thing , they will win again "
,185,"Feb 29, 2016",coronajoe37,@GunnersMate2 @coronajoe37    Don't   believe  they  will....  
,186,"Feb 29, 2016",GunnersMate2,@coronajoe37 @GunnersMate2 Hope your right
,187,"Feb 29, 2016",BikernAz12,Bernie is feeling the burn.
,188,"Feb 29, 2016",GunnersMate2,"I hate to say it , but if it's between Billary and the Donald , Billary is our next President .  "
